Text	Label
Ngày tàn của Samsung !	False
﻿Ngoại_hình của em ấy XẤU QUÁ	False
ko bang cai dt china . nhin như đeo them cai kieng boi vay hoc them htc sony đi	False
Quá bình_thường nuôn , Điện_thoại bây_giờ đa_số đều có ! ? !	False
﻿Cứ nghĩ note_7 tới sẽ có camera 4k : (	False
Thấy chạnh_lòng quá , một thời đình_đám nay còn đâu - Bphone .	False
Nhọ	False
﻿Tui sợ nhất_là Lg_G3 G4 đừng trong mong gì tui ủng_hộ Lg nữa . Bệnh đột_tử của Lg là ám_ảnh của anh_em trên diễn_đàn và trong đó có tôi .	False
Đột_phá của Iphone : vị_trí dải ăngten đc bố_trí lại , vĩ_đại quá , : 3	False
Vâng siu phẩm lặn mất_tăm sau 1 năm không bán được hàng giờ nói ra chắc chả mấy người biết bphone là gì	False
Chiếc sony xấu dã_man	False
Trước giờ xài toàn iphone , nhưng giờ thấy nản . Muốn đổi sang Sam , mà hóng anh Nokia .	False
﻿Mọi người đừng mua LG . Mình mua LG_G2 10t được 2 năm mới lên_đời s_7e . Cho anh_trai con G2 dùng chưa được 2 tháng thì liệt cảm_ứng . Mang_tiếng quá .	False
﻿Bạn vứt cái đt đó đi . Iphone là chúa dở nhiều bệnh Chờ i_7 ra mua mới luôn xài cho đã	False
﻿Máy mình cũng gặp lỗi lâu_lâu hết pin là tắt máy luôn . Đem ra bảo_hành họ pó_tay bạn .	False
﻿Sắp hết thời rồi , cái cảm giám sung_sướng khi cầm iphone_4 chắc không_bao_giờ trở_lại được .	False
xấu tệ , thiếu sáng_tạo	False
﻿Thiết_kế thua Xiaomi_Mi_5 .	False
﻿Thế_hệ i_Phone_7 rồi đến 7s cũng sẽ y kiểu này thôi , không đẹp bằng i_Phone_6 !	False
ban sài qua ios với android sẽ rõ nhé . cái điện_thoại andoid 10 triệu dùng 1 năm là đơ đơ dùng ngán như con dán : D	False
﻿không choi pohonne_5-6 - 7 hết thời rồi	False
Lại sắp giống Nokia rồi . Lên đỉnh rồi xuống_dốc . Đó là quy_luật thôi .	False
Chu_kì hưng_thịnh của iphone đã qua .	False
﻿Đang dùng 6_plus nhưng đến cái ghi_âm cuộc_gọi củng khó nữa . Buồn .	False
Tới khi đó ra đường thấy một_số người mắt khác thườngbây giờ chưa ra thì hầm_hố lắm tới khi mua về sẽ thấy bất_tiện khi ai đeo kính_râm và sử_dụng trong bóng_tối	False
phải làm sáng màn_hình , rùi vuốt lên , lúc đó máy mới quét ... tận 3 bước ... lâu hơn vân tay ( sáng màn_hình rùi chạm vào là unclock ) .	False
Iphone ngày_càng trở_nên nhạt_nhẽo	False
Apple hết ý_tưởng cho iphone . Vẫn dậm chân tại_chỗ .	False
từ 6 lên 6s có khác_gì đâu , bây_giờ k lẽ giống tiếp	False
thôi hẹn iphone vào năm sau nhé . Năm nay vẫn lồi ra , nên thất_bại rồi .	False
iphone cũng can ý_tưởng rồi	False
Có_thể không gây nên cơn_sốt như những thế_hệ trước	False
Gét ss	False
Mình mới mua con wiko sài vừa hết bảo_hành là lỗi phần mền đưa ra tiệm sữa nhưng họ bảo thay mai hết 3 củ giờ mới bit tiền_nào_của_nấy .	False
Cấu_hình này mà pin 1800 thì xin thưa , điện_thoại đi tới đâu sạc theo tới đó , tiền nào của đó ko có chuyện rẽ đẹp bền cho bn xài đâu nha .	False
﻿Android mà RAM 1G thì_thôi rồi . Lúc test thử_nghiệm hay khi mới mở hộp kiểm_tra ở tiệm thì còn thấy ngon ngon . Mang về dùng 1 tuần đi rồi thấy cái cảnh khổ_sở . RAM 1G thì chỉ có_thể là Windows_phone thì may_ra còn ổn .	False
Thôi . Tiền nào của đó . Mua cái dt khung kim_loại 2tr . Xài dc 6 tháng . . viền kim_loại cong vênh , bung ra . Nắp vỏ thì hở . Loa nhỏ lại thêm cái nhiễu điện nữa . Ôi hối_hận .	False
Mình dính cái Z2 bị vỡ màn_hình và vỡ mặt sau . Khôn hiểu chức_năng chống nước kiểu gì mà mới rớt vô nước 1 xíu mà đơ luôn .	False
﻿Ối giời , thế_này thì cũng kém như i_Phone thôi , SS xem_lại danh_hiệu dẫn_đầu công_nghệ đi	False
Chất của SS , làm ra những tính_năng thừa_thải để r tịt_ngòi	False
Thua cây S7 thường của mình .	False
S7 thất_vọng quá	False
Máy nhìn thô quá	False
﻿Kiểu_dáng xấu , na_ná nhau giữa các dòng máy Trung_Quốc ( Huwei , Xiaomi , Meizu ... ) , tôi cho rằng đó là một thiết_kế RẺ TIỀN !	False
﻿chắc là snap_820 giống Bphone_2 .	False
Mình hơi ghét Samsung khi cho Việt_Nam dùng chíp Exynos . Dùng hàng_xách tay thì ko yên_tâm	False
﻿Vâng , Apple đã giải_quyết xong nguy_cơ dùng sạc đểu vừa sạc vừa nghe nhạc bị điện giật . Và tôi xin_phép không dùng iphone_7 vì mấy cái tai_nghe của tôi ko cắm đc vào cổng lightning : D .	False
Nhìn cái tai_nghe củ chuối quá	False
﻿ít hôm có headphone jack - lightning converter làm cho iphone_7 thêm cồng_kềnh .	False
Lại mất thêm một lượng khách_hàng rồi	False
﻿Với cái tai_nghe đi kèm của Iphone thì mong gì chất_lượng âm_thanh tăng :))	False
Tăng được chất_lượng âm_thanh thì đã không có chuyện để nói .	False
4G bên Korea còn rớt lên rớt xuống . Khởi_đầu sao thấy cái gì cũng rầm_rộ , rồi từ_từ thì ... .	False
Chỗ tôi 3g vẫn còn chập_chờn 3g lúc nhảy xuống e	False
hèn_gì gần đây 3G trên máy Tui cứ như rùa bò	False
Tốc_độ thì tuyệt_vời nhưng pin ngốn khá nhanh ( gấp 3 lần 3G , chắc do còn ít cột ăng ten ? ) , hy_vọng sau khi tối_ưu cấu_hình mạng thì tình_trạng tốn pin không còn thì mới dùng được .	False
Haizzz z công_nghệ viễn_thông Việt nam chậm hơn nhiều mấy nước trong khu_vực và thế_giới Mong sao phát_triển nhanh để người_dân dc trải_nghiệm công_nghệ_cao theo kịp những nước phát_triển . !	False
Tôi dùng 4G ở Hà_Nội mà toàn bị rớt xuống 3G , chập_chờn . Mà cũng chả nhanh hơn là bao , ko ổn_định bằng 3G .	False
﻿Bên Nhật mà 4G cũng chậm thì đừng nói VN .	False
﻿Mang danh tablet mà có 5.5 inch ai mà mua	False
Thiết_kế mặt lưng xấu quá	False
﻿Với mức giá này tôi chọn Zenfone_Laser_LTE, camera tốt hơn, thông_số tương_đương, rẻ hơn 1tr, và không phải hàng Tq	False
﻿xấu và yếu thậm_tệ , nói_chung là thảm_họa , chúc cty oppo_VN mau đóng_cửa	False
Cùng mức giá này , nếu dùng hàng Tq ta có rất nhiều máy của Xiaomi , Huawei với thông_số cao gấp rưỡi đến gấp đôi và chất_lượng thì đã được kiểm_chứng là tốt . Tóm_lại là bỏ_qua ốp bồ .	False
Cùi lắm	False
Giá ảo_tưởng . Bảo_hành tệ . Quảng_cáo dày_đặc . Nên tránh xa mấy con này	False
﻿Mức giá này tôi thà chọn lg_g4 cũ hoặc xiaomi_note_pro con ngon hơn	False
Oppo đã thành_công và được giới trẻ yêu_thích . Càng về sau thì càng copy kiểu_dáng của apple . Ấn_tượng về oppo ngày_càng phai dần theo thời_gian . Đừng cố tạo vỏ bọc bên ngoài mà bên trong thì quá nhàm_chán . 1 tín_đồ oppo thay lời muốn nói	False
﻿mua oppo thà mua mobistar ủng_hộ thương_hiệu việt , ngoài_ra có xiaomi_mi_4	False
﻿nản với cái giá , mua oneplus_x ngon đẹp	False
Oppo ảo_tưởng giá_trị với những anh SS , SN , LG , ... tôi vô những trung_tâm điện_thoại , chẳng bao_giờ màng đến cái tên Oppo . Giá ở trên nóc .	False
4,49 tr ! Oppo đang bị hoang_tưởng khi trang_bị cho chiếc điện_thoại này một cấu_hình không_thể tin nổi ! Vẫn thấy vui vì chưa 1 lần dùng Oppo !	False
﻿Một thiết_kế không_thể xấu hơn , chào_mừng Apple ra nhập với đội HTC , cổ_phiếu của Apple sẽ sụt như chong_chóng tụt sau khi Iphone_7 và IP7_Plus ra_mắt cho mà xem !	False
﻿IPHONE CÀNG_NGÀY_CÀNG NHÀM_CHÁN , TÙ THIẾT_KẾ , CÔNG_NGHỆ LUÔN ĐI SAU SAM_SUNG , LG VÀ HTC	False
Nut nay vo_bo , nen them nut back tren man_hinh thi tot	False
Nếu thực_sự đây là IP7 thì doanh_số sẽ tụt_dốc thảm_hại vì không có gì mới cả về kiểu_dáng lẫn tính_năng .	False
Mặt trước đẹp , mặt sau nhìn xấu đê_tiện luôn ... .	False
ip7 đây sao , xấu dữ vậy trời	False
﻿chán nhỉ , chẳng có j hay cả chẳng có lý_do j để lên_đời em iphone_6 này cả	False
cứ chờ chờ mãi cuối_cùng càng chờ thì càng thất_vọng . biết thế làm con 5s cho_rồi , vì mình vẫn thích cái đường viền kim_loại khỏe_khoắn đó hơn chỉ tiếc phần bao tren dưới quá to làm màn_hình bé xíu mà mắt thì kém .	False
Ý_tưởng của Iphone đã cạn , chỉ còn độn phần_cứng thôi , tiếc thay !	False
Trơn tuồn_tuột , không đẹp	False
﻿vậy_thì mình cứ tiếp_tục với 6_plus , chả việc_gì phải phí xu khi thay_đổi chưa tạo sự khác_biệt rõ_rệt	False
Nói_chung là cũng hết ý_tưởng rồi !	False
Xấu thật	False
﻿Tim_Cook đang nỗ_lực cải lùi i_Phone . Steve_Jobs mà thấy thiết_kế như_vầy chắc đội mồ sống dây .	False
﻿Vâng Tim_Cook đang dần từ_bỏ những di_sản đặc_trưng ko thể nhầm_lẫn của Iphone do Steve_Jobs để lại	False
Nút “ quay lại ” vô_cùng tiện_lợi thì không có nhưng lại có nút “ chuyển_đổi chế_độ rung - chuông ” . Có_lẽ Apple để dần nhận ra sự ngớ_ngẩn .	False
xấu không tả nổi , hết nghĩ ra được mẫu để thiết_kế rồi .	False
Tôi chẳng thấy tuyệt chỗ nào . Có smartphone cũ không dùng mang đi đập gấp , chẳng dám cho chẳng dám bán nữa ^ ^	False
Htc mới ra to_mồm hét giá , đến lúc ko bán đc lại như kiến con thu mình hạ giá 1 nửa kkkkkkk	False
Sai_lầm của HTC cứ lặp_đi_lặp_lại là giá quá chát , lại ra sau các đối_thủ ... thật chẳng hiểu HTC sao không nhận ra_điều đó	False
Định_giá ban_đầu cho HTC10 cao quá , hãy bán với trị thực thì sẽ khá hơn .	False
﻿Thấy mấy bác hô_hào mua em ấy nhiều lắm mà_sao vẫn ế . Hay vẫn hài_lòng với htc_m_7 giống như iphone 5s thay_vì mua 6s .	False
phần_cứng HTC làm khá tốt , chưa kể các sense khá ok , nhưng giá thì trên trời , maketing quá kém	False
﻿màn_hình to quá mà giá mắc quá , cứ làm con HTC_10_mini 4,5 inch giá phải_chăng mình mua ngay	False
Samsung ra máy lia_lịa vậy trời ? k còn có_thể nhận_biết đời_nào nửa luôn ... k biết ra vậy để làm_chi vậy trời ?	False
﻿TRÁNH XA SAMSUNG . GIÁ LUÔN TRÊN TRỜI . CHẤT_LƯỢNG THUA XA NOKIA_LUMIA . NOKIA_LUMIA LÀ SỐ 1 . dùng NOKIA xong mới thấy tuyệt_vời . đẳng_cấp . mượt_mà . gấp 100 lần samsung . giá máy luôn là giá_trị thật . GIÁ MÁY SAMSUNG LÀ 10 THÌ CÓ 7 LÀ THƯƠNG_HIỆU CÒN GIÁ_TRỊ THẬT CỦA MÁY SAMSUNG CHỈ LÀ 3/10 .	False
bán của_nợ nay cho ai nữa trời	False
﻿Bàn_Phím Vật_Lý vẫn ở lại , và Blackberry phải ra_đi khỏi thị_trường 1 sớm 1 chiều thôi . Nếu_như Blackberry có Tài_Chính mạnh để Duy_Trì thì hãy cứ tiếp_tục theo_đuổi điều mà số đông Ng Sử_Dụng ko thích . Tài_Chính cạn_kiệt , mà BB ko có sản_phẩm Thuần Cảm_Ứng Android để chạy theo xu_hướng yêu_thích của số đông ng dùng trên thị_trường , chỉ có nước Ngỏi của Tỏi.Nói thực , cái Bàn_Phím Vật_Lý của Blackberry đã quá lỗi_thời , xuất_hiện trên chiếc Smartphone ko phù_hợp , nhìn thô_thiển khỏi phải bàn . Làm Kinh_Doanh , mục_đích chính ngoài Chất_Lượng , còn phải có chú_trọng sở_thích của Khách_Hàng mới đem về Doanh_Thu . Sản_phẩm sản_xuất ra , chỉ để đáp_ứng cho thiểu_số ng dùng , thì BB chuẩn_bị Bán_Thân cho TQ 1 sớm , 1 chiều , với giá_như bèo , là điều khó tránh .	False
Mình thì không sao bỏ được_cái bàn_phím VL này . XH giờ chuộng cái hư_vô nên bàn_phím ảo hot nhưng những người theo trường_phái Classic cũng không quá ít !	False
Có cái thương_hiệu cấu_hình chưa phải mạnh nhất , hét giá ngất_trời ế là phải thôi	False
trong khi sản_phẩm của các hãng khác ngày_càng hoàn_thiện thì sp của ông này ngày_càng chán . Priv là một ví_dụ điển_hình . Kiểu gì cũng phá_sản thôi	False
Ông BB không tệ , nhưng tệ là các lãnh đọa cứ ảo_tưởng mình quá mạnh mà chết . Giảm_giá máy và mở_rộng kênh bán hàng như thiên_hạ thì với sức_mạnh của BB sẽ sống . Ảo_tưởng sức_mạnh ngông_cuồng giá trên trời , bán thì thu gọn trong mấy cửa_hàng ọp_ẹp thì chỉ có bế_tắc và bán cho TQ nhanh thôi .	False
﻿Nói_chung thằng em mình mua 1 cái sau 15 ngày trải_nghiệm đã lên_đường về với chủ cũ chấp_nhận mất 15% giá_trị máy và thêm tiền mua air_2	False
thua ipad - nhất_là dùng sau 2 năm	False
﻿Lại khăn_gói theo tiếng gọi của Nokia thôi ... Windows_phone giờ tàn_lụi quá rồi .	False
﻿ĐỢI IP_8 RA RỒI MUA LUÔN CHO NÓ THAY_ĐỔI KIỂU_DÁNG CHỨ NHÌN KIỂU NÀY CHÁN QUÁ ... . .	False
Muốn mua một cái nhưng đắt quá .	False
Các chế nói điện_thoại zenfone là loại ngon - bổ - rẻ . Nhưng rất tiếc , dùng 2 cái không ưa cái nào : Âm_thanh loa rất nhỏ , pin nhanh hết , dùng được thời_gian ngắn là máy nóng ran . Hệ_điều_hành cài nhiều ứng_dụng riêng của hàng nên khi so_sánh với máy khác cùng cấu_hình thì có_vẻ zenfone chạy chậm hơn . Rất tiếc , em sẽ không_bao_giờ chọn điện_thoại của ASUS nữa , thông_cảm nha .	False
Quá xấu	False
Classic giá cao quá .	False
Nói thật dùng Classic chủ_yếu là kiểu_dáng chứ trải_nghiệm không như kì_vọng	False
﻿Đang đã và dùng Torch_9800 , Z30 và PP , từ ngày chuyển sang CEO gốc China , mình cảm_thấy không thoải_mái lắm , nay nghe tin mảng di_động sắp ngưng thì dù hổ trợ OS10 thêm 2 năm nữa thì mình cũng đang tìm con nào thay_thế dần là vừa . Thật tiếc .	False
Mình thích xài hãng này , nhưng sao nó rơi vào tay Trung_Quốc ? Chắc mình KHÔNG từ đây .	False
﻿Nói thật chứ nếu bỏ giai_đoạn bán z_10 và q_10 đi , có_lẽ mọi chuyện đã khác rồi . Classic giá cao trong khi đó cấu_hình ngang_ngửa Q10 . Qúa buồn . Mấy ông CEO bảo_thủ ... thay_đổi sớm thì có_lẽ khác rồi . Tạm_biệt 1 đế_chế ... ( bold_9000 , 9700,9780 , 8800,8820 , q10 , classic , passport ) . Quá hụt_hẫng .	False
Thật tiếc cho BB ... chết vì quá bảo_thủ !	False
Ôi cái lưng nó thiết_kế cù_lần vãi , dù mặt trước đẹp quá . nếu lưng nó mặt kính hay phẳng giá tầm 300 $ thì ngọt . sấu quá bb ơi , dù tôi vẫn dùng 9780	False
﻿Cứ nghe đến i_Phone là thấy mùi làm_tiền , phụ_kiện chuyển_đổi rắc_rối , kết_nối rất lằng_nhằng	False
Nếu bỏ giắc 3.5 là phản_bội người dùng . Tôi có 6 tai_nghe của apple , sennheiser , beats ... đều dùng giăc 3.5 . Nếu bỏ thì tôi phải mua đầu chuyển , tốn thêm tiền và rườm_rà . Thật bất_công , muốn bỏ ip ghê	False
﻿Steve_Jobs thì ngày_càng sáng_tạo ra cái mới, Tim_Cook thì ngày_càng bỏ đi những cái củ, cái mới chẳng thấy đâu.	False
Tai_nghe Bluetooth tiện_lợi nhưng cho chất_lượng âm_thanh không_bao_giờ bằng tai_nghe có dây , chưa kể giá bán rất cao , tai_nghe bị chai pin là chỉ có vứt đi thôi .	False
﻿Thôi phát sợ Sony rồi . Tôi mua M5 năm_ngoái hứa_hẹn lên thẳng Android_6 mà giờ lại kẹt ở 5.1 , chắc không có 6 luôn . Trong khi đó M5 giá đắt gần bằng flagship mấy hãng khác . Pin cũng không được 2 ngày như tuyên_bố . Không có phần_mềm quản_lý file mặc_định , File commander phải trả tiền để hết quảng_cáo . Kết : chất_lượng máy ok nhưng support thì cạch đến già hãng này .	False
Viền thì mỏng mà viên trên và viền dưới thì siêu dày ... . nhìn mất cân_đối	False
Viền dưới thì dầy_cộp . Sao ko để mấy nút home , back ở đó mà cứ đưa vô cái màn_hình làm_gì ? ? ? ? xài ức_chế	False
Tôi cũng không thích phím ảo trong màn_hình , cứ cảm_thấy vướng , mặc_dù xem video nó nhỏ đi như cái chấm .	False
có ai thấy màu xấu quá ko . nhìn cứ dại dại . và 2 cạnh trên_dưới thừa quá nhiều . điểm yếu cố_hữu của sony	False
Sao không bỏ bớt phần viền trên và dưới luôn chứ nhìn vậy vẫn chẳng có gì là mới cả .	False
﻿Chống nước , có cũng_như không thôi thưa anh Sony . Tôi mua Z5_Premium chỉ nghe điện_thoại dưới trời mưa mà đã bị nước vào , mang đi bảo_hành thì Sony khẳng_định tôi sử_dụng chụp ảnh dưới nước và từ_chối bảo_hành . Cãi nhau mãi ko đc chán quá nên cầm về làm kỉ_niệm !	False
﻿Là khách_hàng trung_thành với Sony . . nhưng giờ thấy nản với Sony quá . . Xperia_XA không chống nước ? 1 loa phía trên , phía dưới không có loa , sao không cho các phím điều hướng ra ngoài ? ? ? phải_chăng Sony quá bảo_thủ ?	False
Công_nhận xấu , xấu hơn dòng Z nhiều	False
Sony sao chưa " delete " mảng mobile đi ! Điện_thoại sony dùng chán ẹc ! Bản_thân mình cũng là người thích đồ Sony từ tivi tới máy nghe nhạc , rồi tai_nghe ... ! Riêng dòng Sony_Xperia thì Mình cạch tận già sau 3 đời dùng Xperia , Muôn thủa Máy nóng vô_lý , Camera mang_tiếng sản_xuất cho các hãng khác nhưng camera tệ ... . Bệnh muôn thủa ! ! Định_giá cao so với " chất_lượng " đem lại cho người dùng ! ! Tiếc cho 1 thương_hiệu ! ...	False
từ thời nào nữa mà_còn pin 2300 hả sony ơi , ss 6tr thôi là cũng có cục pin 3300 rồi	False
cam_giac man_hinh no bi o vang	False
Còn nào mà mấy nút home , back ... ở trong màn_hình là cho_qua , chẳng đời_nào rớ tới , trải_nghiệm thử đã bực_mình nói chi mua xài	False
Viền dưới dầy mà không có nút Home vô_tình nhìn có cảm_giác thô_kệch , không cân_xứng với viền trên . Thêm nữa điện_thoại sony cho cảm_giác mỏng_manh dễ vỡ lắm .	False
Thiết_kế thua SamsungSamsung thiết_kế cân_đối đẹp hơn	False
﻿Sony ngày_càng lạc_hậu ... đúng là cái gì cũng có một thời rồi lại sẽ lỗi_thời . Sony_Z_Premium màn_hình thì ám xanh ám tím , k trong trẽo , màu_sắc thì nhạc nhẽo , thiếu trung_thực , đồ_hoạ và giao_diện thì cũ rít . . , máy thì nóng , thiết_kế cỗ_lỗ_sĩ , loa ngoài thì ồ_ồ , còn Camera đình_đám 21 chụp thua con Oppo , chụp hình chậm nào canh nét canh sáng ... zoom lên tí bể nát hình , canh chỉnh lôi_thôi chẳng ra_gì ... thua	False
nói thật xấu hơn Z nhiều ! E đang dùng Xperia_Ray 2011 ko có gì phải phàn_nàn ! Còn_Sony sau_này giá chát thôi hết dám rớ tới : v	False
Pin vậy_thì làm_ăn cái gì . Đêm sạc đầy buổi_sáng uống cafe đọc báo tý chắc hết 50% . Rồi . Nản cả giá	False
Viền màn_hình siêu mỏng nhưng nhìn tổng_thể không hài_hòa dẫn đến không đẹp ... . . Phần trên và dưới dư_thừa quá nhiều nhìn thô ... ... và dày 7,9 mm cũng thô luôn .	False
﻿NHÌN TỆ HƠN C5 NỮA	False
Pin 2300 nhìn thấy nản rồi ...	False
Phiên_bản lỗi của của dòng Z . Thất_bại rồi .	False
Thiết_kế không có gì nổi_bật , cái viền trên - dưới quá dày , nhìn phản_cảm . Hãy đổi_mới và học_tập samsung đi thì mới bán được hàng .	False
Mua cái này để mình chọn cái C5 ngon bổ lại rẻ !	False
Xong rồi , hợp_tác với TCL coi như ném thương_hiệu xuống sông .	False
Có_lẽ mình vẫn dùng BlackBerry10 . Chứ_lại có cả BlackBerry TQ nữa thì càng chịu .	False
﻿Đang yêu_thích và dùng Blackberry , tự_dưng giờ nghe Blackberry Trung_Quốc là thấy dị_ứng . Không biết thích nổi không . Cứ nghe gì của Trung_Quốc là thấy ghét rồi đó . Buồn Blackberry .	False
Sao lại sản_xuất tại Trung_Quốc , thật buồn cho fan hâm_mộ Blackberry . Tôi hy_vọng RIM tiếp_tục sản_xuất tại Canada và México	False
Chỉ dùng dòng BB10 và dừng . Còn dòng từ adnroid sx ở tq thì từ nay ... . chia_tay	False
Vậy e sài cái Q10 hư thì chia_tay lun .	False
Cứ bảo sao ko ai dung BlackBerry .	False
Thực_ra khi John_Chen tiếp_nhận Rim thì ông đã có hẳn một lộ_trình biến Blackberry thành của Trung_Quốc . Đây là bản_sao của sự thất_bại của Nokia.Vậy tại_sao những tín_đồ Việt_Nam không hợp lại mua lại Blackberry đi .	False
﻿Blackberry mất chất quá rồi, sao mà mình theo được nữa đây	False
Tiếc cho một thương_hiệu !	False
thế_thì ko mua	False
Mong các bác cải_thiện giùm cái trình Edge thì tui cảm_ơn lắm lắm . Tui oải nó lắm rồi , trình_duyệt gì mà cứ hay đơ , rồi " Oop , something went wrong " thì làm_ăn được_cái gì . Tui dùng cả máy bàn , Windows_Phone , Surface_Book , và Edge của cái nào cũng_như nhau . Đúng là bờ vực ( thẳm ) .	False
﻿trình_duyệt web EDGE của win_10 bị lỗi không xem được các clip trên các báo mạng mặc_dù đã vào settings , view advanded setting , bật adobe flashplayer nhưng vẫn không xem được . phải chuyển sang chế_độ duyệt open with internet Explorer hoặc xem bằng chrome .	False
Laban key tốt hơn	False
﻿Mình cũng là Fansam và i_Fan , rất thích 2 hãng vì máy tốt và đẹp , nhưng thừa_nhận hôm_nay samsung cũng đã đạt tới mức tận_cùng thiết_kế , mọi ý_tưởng bây_giờ xoay vòng , Note7 giống note_5 , s6 , s7 , chẳng có sự đột_phá gì mới	False
Nhưng_mà vẫn hơn Iphone của nhiều thánh còn chẳng thây đổi cái gì . và có thêm phép_thuật cho to ra và nhỏ lại mà thôi	False
﻿Mong là note_7 có thiết_kế nhìn khác_lạ hơn so với hình phía trên , như_thế giống đúc với note_5 rồi còn gì	False
bộ_nhớ_trong lớn nhưng phải có khe cắm thẻ nhớ nửa mới ngon	False
không có thẻ nhớ ngoài thì không thích rồi	False
Bộ_nhớ quá khủng , để làm_gì nhỉ ?	False
﻿Apple cạn ý_tưởng và ko có gì mới.	False
Với sức sáng_tạo của hàng ngàn nhà_thiết_kế sau một năm ròng_rã vất vã suy_nghĩ , họ đã cho ra một thế_hệ iphone mới y_chang như cũ , chỉ tô lên một cái màu mới , thật đáng khâm_phục . Màu mới về rồi , toàn_bộ đổi điện_thoại đi .	False
Camera xấu vậy ?	False
Vừa sài wdp vừa sài ios vừa sài androi mình là người mê công_nghệ muốn tìm hỉu ko fan của ai hết . Nhận_xét : xấu vô đối	False
thiết_kế quá bình_thường , không có phong_cách của Iphone thuở nào	False
Camera lồi là ko thích rồi còn 2 sim nữa , thôi chờ em 8 ra xem sao	False
Chán	False
﻿camera sau của ip_7 nhìn kinh thế , để lại như ip_5s là được rồi , thêm chống nước , bụi nữa_là ok . Mà màu này giống như màu của dòng Sony_Z thì_phải , nhưng công_nhận màu này đẹp	False
Camera ko chỉ lồi nhẹ mà nay đã lòi ra một_cách hiên_ngang !	False
K có gì đột_phá	False
﻿Con i_7 này yếu như sên . Toàn lừa dân không biết gì . Mấy e nhân_viên siêu_thị tha_hồ chém gió " chip mạnh nhất bây_giờ a ạ "	False
﻿I7 dòng U quá yếu ! ! ! Hy_vọng năm nay Intel sẽ ra i_7 mạnh hơn	False
2.100 USD vẫn chỉ được gọi_là máy_ảnh giá rẻ sao ? Hic : - )	False
Samsung sao ko chạy IOS đi , cứ Androi hoài chán vãi !	False
Đi_sau Lumia rồi	False
Lại toét mắt ra mới mở được_cái máy thôi	False
Và cái loa thoại vẫn xấu kinh_điển như ngày nào !	False
﻿em cũng cạch các bác ah con f_1_oppo chan vãi , mạng kém ram 3g ko ăn_thua , máy nhanh hao pin	False
Mình k chê nhưng thật_sự hàng oppo xài mau xuống lắm . Mà giá quá chát không có xứng với giá_trị . Bạn nào xài rồi sẽ biết	False
Các hãng đt tq bây h cho ra_đời những chiếc đt rất ấn_tượng nhưng Oppo k nằm trọng số đó	False
Chả có j đột_phá . chết đi Windows_Phone	False
Đã dùng winphone và không_bao_giờ dùng nữa .	False
﻿Tôi thì thấy là Microsoft đã quá coi_thường người dùng trong thiết_kế giao_diện của Windows_Phone Windows_8 trở đi . Giao_diện Live_Tiles với tôi chỉ là một mảng màu giống giống nhau , lúc cần không biết nhấn vào đâu ; quá rối_rắm , quá nhiều thông_tin không cần_thiết quá xấu	False
Thời này ai sài Windows nữa Nhìn cái giao_diện loằng_ngoằng rối mắt	False
Do giao_diện đơn_giản nhưng rất khó sử_dụng , điển_hình như vút từ phải sang trái mới hiện menu nhưng phải vút ở trên mới hiện , vút ở dưới không hiện , rồi khi hiện ra thì ứng_dụng rối_tung , phải vút mỏi tay mới vào được phần mình muốn tìm , ứng_dụng quá nghèo_nàn , như muốn học tiếng anh hay cái gì cũng khó , nhưng ưu_điểm là không chậm sau một thời_gian như android .	False
Thời này ai mà sài Windows đâu nữa Nhìn cái giao_diện loằng loằng_ngoằng rối mắt	False
Mình cũng không rõ bạn mở bản WP mấy ( 10 hay mấy ) Mình mở trên WP8 thì thất_vọng hoàn_toàn và không_bao_giờ muốn sử_dụng lại_nữa .	False
Đơn_giản là ứng_dụng ít , còn nhiều lỗi nên_người dùng không thích	False
﻿Cái tệ nhất của window_phone là kho ứng_dụng không phong_phú so với ios và android thế thôi	False
Không_bao_giờ dùng hãng này . Ứng_dụng thì ít . Giao_diện nhìn cùi bắp .	False
﻿WP không tốt vì hệ_thống tập_trung cho giao_diện mượt và giảm hao pin và ít chức_năng hệ_thống vì_thế ứng_dụng viết cho wp rất hạn_chế dùng hệ_thống vì_thế ứng_dụng viết cho wp thường không ổn_định , ít chức_năng . Cứ xem app fb viết mãi mà ko xong phải port từ ios sang . Ngay cả bản_thân win_10M đến giờ vẫn còn đang fix lỗi hệ_thống như 3g , pin , wifi , thoát app ... win10m gần 2 năm giới_thiệu mà chỉ 10% máy update .	False
biểu_tượng màn_hình giống nhau một nền màu xanh nhìn nhanh khó thao_tác . không thích dùng windown	False
Mua windowsphone chỉ vì yêu nokia không ngờ lại phải bỏ thêm tiền mua android sau một tháng . Windowsphone chết đi là vừa	False
﻿Lumia_730 rất hay treo , thoát ứng_dụng đột_ngột , đang bấm số hay bị ẩn mất bàn_phím , ...	False
không có app facebook , youtube , ... nói_chung ứng_dụng nghèo_nàn , trình_duyệt web của winphone quá tệ so với safari hay chrome . winphone không bị thất_bại mới là_lạ	False
﻿Đã thử test windows_phone từ hồi mới ra , kết_quả cầm ko quá 2 phút là ném lại . Lâu_lâu thấy bạn_bè lôi Lúa Mì ra cũng mượn vuốt_vuốt đâu đc 1-2 phút rồi trả lại . Tóm_lại là ko thể nuốt nổi cái hệ_điều_hành này , nhất_là cái giao_diện !	False
